,index,y
5441,8200,3
5442,1719,0
5443,5311,9
5444,7996,7
5445,4108,2
5446,6070,8
5447,5792,2
5448,329,6
5449,9797,1
5450,7083,6
5451,6642,9
5452,9108,2
5453,2432,9
5454,3663,1
5455,1912,0
5456,6468,8
5457,4340,0
5458,867,7
5459,8145,9
5460,8098,1
5461,342,2
5462,1705,0
5463,7479,6
5464,7893,1
5465,2180,4
5466,5009,7
5467,5310,0
5468,3787,3
5469,6961,8
5470,2225,7
5471,4588,9
5472,4804,3
5473,7428,0
5474,3597,6
5475,7390,6
5476,2158,9
5477,4612,7
5478,4800,9
5479,2344,0
5480,2439,1
5481,8798,6
5482,7301,6
5483,8537,0
5484,7037,7
5485,6442,6
5486,8972,9
5487,4358,5
5488,9357,9
5489,8668,3
5490,3147,2
5491,8502,1
5492,6640,5
5493,2107,3
5494,2369,1
5495,7982,9
5496,2204,9
5497,581,0
5498,5107,9
5499,2096,2
5500,4679,4
5501,1929,2
5502,3357,8
5503,5474,1
5504,8720,2
5505,2109,0
5506,1021,1
5507,3932,6
5508,5091,0
5509,3909,5
5510,6563,6
5511,4673,0
5512,6798,8
5513,3185,2
5514,1776,0
5515,6755,9
5516,5953,7
5517,345,5
5518,8894,0
5519,1393,4
5520,5097,7
5521,3232,7
5522,518,5
5523,3176,7
5524,8119,6
5525,8411,8
5526,2334,1
5527,3756,7
5528,9164,5
5529,8450,9
5530,5576,5
5531,3148,0
5532,2992,4
5533,125,0
5534,5427,8
5535,2993,0
5536,8529,0
5537,3481,7
5538,2316,5
5539,2414,5
5540,1773,5
5541,6268,5
5542,7109,4
5543,4140,5
5544,5900,4
5545,9264,5
5546,3230,3
5547,8196,3
5548,2125,1
5549,5013,0
5550,1272,4
5551,9652,5
5552,6163,3
5553,7610,7
5554,1016,1
5555,9696,1
5556,5567,6
5557,7243,1
5558,7251,7
5559,1165,0
5560,9302,3
5561,1557,8
5562,7744,4
5563,7710,9
5564,6524,8
5565,6554,5
5566,3491,3
5567,617,6
5568,2327,1
5569,5569,0
5570,429,6
5571,5735,0
5572,8376,7
5573,3544,1
5574,9649,5
5575,8545,6
5576,6500,7
5577,1044,8
5578,5384,6
5579,4098,9
5580,3850,9
5581,7391,4
5582,5221,7
5583,3170,9
5584,2343,6
5585,9438,7
5586,5314,7
5587,5002,8
5588,5864,9
5589,3982,9
5590,3151,8
5591,8188,7
5592,5269,5
5593,4357,4
5594,1890,6
5595,7512,9
5596,7328,4
5597,7648,0
5598,8406,9
5599,9055,6
5600,7641,7
5601,6262,8
5602,7684,0
5603,1744,0
5604,1794,3
5605,9617,8
5606,2297,7
5607,8378,5
5608,8831,6
5609,886,0
5610,6366,8
5611,4659,4
5612,8730,2
5613,991,5
5614,5339,0
5615,7850,0
5616,9477,5
5617,1337,5
5618,2587,0
5619,1048,1
5620,3122,1
5621,7798,5
5622,7481,4
5623,1577,5
5624,4844,5
5625,5398,8
5626,8347,1
5627,7730,4
5628,2571,9
5629,7492,9
5630,5047,5
5631,3761,0
5632,4477,6
5633,6781,3
5634,4199,8
5635,495,8
5636,8338,3
5637,1221,9
5638,5994,4
5639,4137,4
5640,3968,8
5641,3389,1
5642,2997,2
5643,8857,0
5644,3587,0
5645,382,0
5646,4317,8
5647,4272,7
5648,2828,2
5649,1675,5
5650,1811,1
5651,5902,9
5652,7520,4
5653,8801,4
5654,5390,1
5655,4626,5
5656,8830,9
5657,9770,4
5658,7728,1
5659,8963,6
5660,9266,8
5661,9094,2
5662,1562,6
5663,1868,2
5664,5682,5
5665,5807,6
5666,1410,1
5667,7178,0
5668,9560,9
5669,7816,0
5670,2929,1
5671,8541,8
5672,3917,7
5673,9630,6
5674,4875,1
5675,6196,3
5676,1264,8
5677,8088,7
5678,8106,8
5679,5131,6
5680,6358,7
5681,4601,2
5682,6314,6
5683,4701,0
5684,835,4
5685,320,3
5686,6743,8
5687,2482,9
5688,5245,1
5689,2857,0
5690,9733,7
5691,2,8
5692,8603,1
5693,969,9
5694,2435,6
5695,1444,1
5696,356,3
5697,3751,7
5698,795,7
5699,8065,9
5700,652,5
5701,8628,7
5702,5645,5
5703,4010,7
5704,9788,1
5705,2001,5
5706,6819,2
5707,8064,0
5708,7460,5
5709,7198,9
5710,6211,8
5711,2496,9
5712,6406,3
5713,21,0
5714,3557,9
5715,8225,9
5716,2841,2
5717,4410,9
5718,2106,5
5719,2474,6
5720,4184,4
5721,2681,0
5722,2082,2
5723,6351,0
5724,9295,3
5725,8912,4
5726,252,9
5727,7352,3
5728,3582,6
5729,4888,5
5730,123,2
5731,3318,8
5732,6087,4
5733,3933,6
5734,8706,7
5735,5541,7
5736,9745,3
5737,2642,7
5738,8624,9
5739,8999,3
5740,4669,6
5741,1772,8
5742,9432,1
5743,9561,0
5744,6058,1
5745,3539,3
5746,3867,3
5747,6771,5
5748,4627,4
5749,2700,9
5750,5586,8
5751,6615,7
5752,8004,7
5753,6376,8
5754,494,1
5755,1399,2
5756,8964,0
5757,6057,0
5758,3938,8
5759,1624,4
5760,6680,3
5761,1985,6
5762,6480,0
5763,3162,1
5764,3426,0
5765,6826,6
5766,8893,6
5767,6088,6
5768,4196,8
5769,661,4
5770,9239,8
5771,6666,2
5772,1684,1
5773,2035,6
5774,5749,5
5775,1762,4
5776,5405,2
5777,8254,8
5778,8693,9
5779,8151,8
5780,91,3
5781,7144,8
5782,8324,3
5783,3095,4
5784,389,5
5785,462,1
5786,6805,1
5787,1740,1
5788,9427,1
5789,4293,9
5790,704,7
5791,3371,2
5792,1827,4
5793,7762,7
5794,3960,2
5795,7004,3
5796,2677,7
5797,3094,2
5798,3500,1
5799,3137,5
5800,5805,1
5801,8323,9
5802,3012,1
5803,8038,6
5804,5312,5
5805,7446,5
5806,4733,6
5807,2285,3
5808,3694,2
5809,4253,9
5810,228,7
5811,8953,9
5812,485,9
5813,3657,7
5814,373,4
5815,5508,7
5816,6786,3
5817,2704,0
5818,2262,2
5819,7001,1
5820,8528,3
5821,7632,0
5822,8076,7
5823,2487,5
5824,3685,2
5825,1753,6
5826,482,8
5827,8838,8
5828,300,6
5829,304,6
5830,7891,6
5831,6419,9
5832,7452,4
5833,2259,5
5834,1882,1
5835,2185,0
5836,6136,9
5837,3338,0
5838,8278,8
5839,4320,1
5840,1496,2
5841,7992,6
5842,3605,6
5843,964,6
5844,7005,1
5845,3346,4
5846,4321,5
5847,6574,0
5848,9027,5
5849,5760,2
5850,9429,4
5851,3212,6
5852,405,4
5853,7634,1
5854,4228,0
5855,4247,5
5856,1052,0
5857,1184,6
5858,1521,7
5859,8726,9
5860,4585,8
5861,4279,6
5862,169,0
5863,8367,6
5864,4058,7
5865,2561,6
5866,2707,6
5867,4299,2
5868,5206,3
5869,4571,4
5870,2646,3
5871,844,1
5872,3543,6
5873,788,6
5874,705,4
5875,1000,5
5876,1561,5
5877,9219,9
5878,6684,8
5879,9150,6
5880,4455,8
5881,1296,7
5882,1788,3
5883,4157,2
5884,2835,4
5885,3014,6
5886,68,3
5887,9837,4
5888,3021,8
5889,3382,2
5890,8949,7
5891,6915,1
5892,3177,0
5893,5264,6
5894,9684,7
5895,1265,9
5896,5966,9
5897,838,9
5898,2027,9
5899,9836,2
5900,9636,6
5901,4832,4
5902,2190,9
5903,4446,0
5904,4524,4
5905,8710,7
5906,4491,2
5907,5921,7
5908,4950,2
5909,8856,0
5910,1126,2
5911,4344,4
5912,8445,1
5913,270,2
5914,9681,2
5915,5046,5
5916,3690,9
5917,785,0
5918,532,9
5919,480,8
5920,8348,6
5921,8307,4
5922,9838,5
5923,3811,7
5924,3653,8
5925,7476,5
5926,1081,6
5927,9186,7
5928,6197,4
5929,6585,1
5930,4647,1
5931,3916,9
5932,2429,8
5933,8473,2
5934,5141,6
5935,8662,3
5936,9790,8
5937,3059,5
5938,401,8
5939,7748,0
5940,5991,3
5941,8090,6
5942,6690,5
5943,6036,0
5944,4158,7
5945,2938,2
5946,2815,3
5947,384,2
5948,798,7
5949,9013,7
5950,3079,8
5951,1305,9
5952,5665,2
5953,8525,3
5954,9146,5
5955,7656,1
5956,5045,7
5957,2560,7
5958,826,7
5959,4786,6
5960,6567,4
5961,3243,8
5962,4484,4
5963,2902,9
5964,2382,9
5965,2345,1
5966,75,2
5967,135,2
5968,8398,4
5969,8927,9
5970,3312,9
5971,3711,6
5972,5972,8
5973,8157,1
5974,6355,0
5975,2031,1
5976,3359,7
5977,9765,4
5978,3907,2
5979,8571,7
5980,1478,7
5981,7469,6
5982,5773,3
5983,3876,7
5984,855,7
5985,3804,5
5986,7367,3
5987,6987,8
5988,4434,2
5989,6295,8
5990,8736,3
5991,2547,4
5992,4956,5
5993,5876,6
5994,3779,3
5995,7735,4
5996,9124,0
5997,35,2
5998,8848,3
5999,4802,0
6000,6038,4
6001,7678,8
6002,9364,5
6003,6188,9
6004,1710,4
6005,3576,4
6006,7488,2
6007,9052,0
6008,2493,9
6009,2336,9
6010,5200,3
6011,750,9
6012,3434,5
6013,3391,3
6014,5626,0
6015,6119,1
6016,1915,9
6017,7113,9
6018,5833,3
6019,1598,5
6020,8944,4
6021,6828,3
6022,6370,6
6023,2984,2
6024,5762,0
6025,464,3
6026,2595,4
6027,7639,9
6028,381,9
6029,3327,7
6030,5227,4
6031,2036,5
6032,8507,8
6033,4927,1
6034,420,4
6035,3782,0
6036,2891,7
6037,9802,0
6038,9927,9
6039,3045,5
6040,3395,9
6041,7995,8
6042,1708,7
6043,6180,0
6044,2827,5
6045,1327,6
6046,589,9
6047,6434,0
6048,647,4
6049,2526,3
6050,2703,9
6051,6580,1
6052,8147,5
6053,5371,7
6054,699,5
6055,5826,7
6056,3055,9
6057,9453,3
6058,2796,7
6059,2030,4
6060,4652,3
6061,9507,0
6062,9358,2
6063,7401,3
6064,8697,5
6065,3948,1
6066,2349,5
6067,5173,0
6068,5318,1
6069,9580,1
6070,8840,2
6071,2244,9
6072,1701,5
6073,2005,5
6074,2405,3
6075,701,2
6076,7326,4
6077,3892,5
6078,8645,1
6079,2328,7
6080,2540,2
6081,3866,0
6082,6415,1
6083,4239,4
6084,3683,8
6085,6456,2
6086,6918,4
6087,9444,7
6088,4155,3
6089,3007,6
6090,1014,3
6091,7204,4
6092,7493,5
6093,9513,6
6094,7343,7
6095,7362,9
6096,6208,8
6097,5943,3
6098,4926,7
6099,4937,0
6100,4492,8
6101,6636,2
6102,7402,0
6103,6030,8
6104,7759,1
6105,1187,1
6106,7666,2
6107,6275,9
6108,4142,8
6109,9068,6
6110,748,2
6111,4225,5
6112,9461,4
6113,1152,0
6114,2410,3
6115,7030,8
6116,9187,4
6117,3878,5
6118,9039,2
6119,5860,0
6120,9623,9
6121,8788,5
6122,5575,3
6123,9212,6
6124,8479,4
6125,5649,0
6126,8881,6
6127,9149,7
6128,2859,1
6129,2660,3
6130,17,7
6131,7508,2
6132,3749,8
6133,8448,4
6134,3361,4
6135,7211,3
6136,7388,7
6137,9609,1
6138,8193,3
6139,5621,8
6140,3977,3
6141,5395,0
6142,5948,0
6143,5842,7
6144,1173,3
6145,1358,8
6146,8833,6
6147,2466,2
6148,4287,0
6149,5268,3
6150,5081,5
6151,8392,6
6152,2104,6
6153,2397,5
6154,5033,3
6155,13,7
6156,2222,6
6157,5603,5
6158,5194,7
6159,7909,1
6160,6727,6
6161,5938,9
6162,2354,8
6163,3418,1
6164,7412,9
6165,2970,5
6166,8539,6
6167,5822,3
6168,5537,2
6169,3276,4
6170,8097,1
6171,7413,1
6172,1636,5
6173,6637,9
6174,9869,7
6175,7462,8
6176,1663,6
6177,4427,2
6178,2556,6
6179,1565,6
6180,9604,8
6181,3730,1
6182,9699,0
6183,5348,1
6184,9595,7
6185,1858,4
6186,7599,8
6187,2062,7
6188,4799,1
6189,4543,1
6190,3823,0
6191,850,7
6192,2028,7
6193,1277,2
6194,1311,8
6195,531,0
6196,2513,2
6197,8728,6
6198,3870,8
6199,2621,8
6200,7373,0
6201,9724,0
6202,1614,1
6203,7986,1
6204,4951,7
6205,7766,4
6206,7081,4
6207,4329,6
6208,1886,8
6209,7487,1
6210,5125,1
6211,7464,8
6212,1982,6
6213,2341,0
6214,1874,8
6215,6098,6
6216,6920,5
6217,5946,8
6218,2143,9
6219,6093,2
6220,938,9
6221,9194,6
6222,95,6
6223,2973,0
6224,2599,6
6225,5542,9
6226,2318,2
6227,1803,2
6228,5324,2
6229,8637,4
6230,1657,5
6231,761,6
6232,1524,3
6233,4635,7
6234,1132,2
6235,2775,3
6236,753,1
6237,2120,4
6238,9020,7
6239,5684,7
6240,6025,6
6241,9625,2
6242,2211,7
6243,2755,5
6244,158,5
6245,2153,8
6246,4908,6
6247,3953,7
6248,4808,3
6249,175,9
6250,7773,4
6251,26,4
6252,5040,3
6253,2408,2
6254,8845,2
6255,4700,6
6256,1347,8
6257,9167,7
6258,6990,3
6259,3675,4
6260,7555,1
6261,5406,7
6262,9730,6
6263,1842,4
6264,3341,1
6265,8627,7
6266,9859,6
6267,293,9
6268,236,4
6269,5687,2
6270,1491,4
6271,2680,0
6272,3646,3
6273,5225,0
6274,4174,2
6275,4318,1
6276,6921,6
6277,9056,4
6278,1001,0
6279,3066,1
6280,7511,0
6281,3274,1
6282,5602,4
6283,2509,2
6284,244,0
6285,6187,0
6286,2368,0
6287,9848,2
6288,607,3
6289,6128,0
6290,4495,3
6291,6774,3
6292,1002,8
6293,4736,1
6294,9618,1
6295,6428,5
6296,2831,3
6297,6226,5
6298,9842,6
6299,2235,2
6300,889,4
6301,4316,8
6302,8470,8
6303,7994,0
6304,4246,5
6305,7407,9
6306,8072,3
6307,8268,5
6308,8990,1
6309,8832,6
6310,9833,7
6311,6518,6
6312,6408,0
6313,1238,1
6314,3565,1
6315,1573,0
6316,5831,6
6317,1092,6
6318,6137,2
6319,6847,8
6320,1057,7
6321,6299,3
6322,2878,3
6323,3887,2
6324,7549,3
6325,8547,6
6326,1023,0
6327,472,8
6328,2673,2
6329,8101,8
6330,1536,5
6331,6435,9
6332,4117,4
6333,3677,4
6334,3278,0
6335,2323,8
6336,1716,1
6337,2732,7
6338,7135,4
6339,6546,2
6340,114,1
6341,8243,4
6342,5450,5
6343,1507,2
6344,1729,8
6345,4595,9
6346,7205,6
6347,6494,0
6348,9053,5
6349,2531,2
6350,1727,9
6351,3146,2
6352,1050,3
6353,7930,2
6354,212,5
6355,4872,9
6356,999,8
6357,6507,4
6358,2652,7
6359,8594,3
6360,1723,2
6361,4143,5
6362,6122,5
6363,9142,3
6364,2687,8
6365,3092,5
6366,4871,7
6367,8783,6
6368,9779,2
6369,851,9
6370,2605,4
6371,2450,1
6372,4644,7
6373,4532,1
6374,403,8
6375,6448,7
6376,862,3
6377,7353,8
6378,4428,8
6379,6286,8
6380,5204,3
6381,4187,0
6382,6440,3
6383,1707,9
6384,3064,1
6385,4308,0
6386,1456,2
6387,7810,6
6388,111,0
6389,276,0
6390,9597,4
6391,9345,1
6392,8967,2
6393,8381,4
6394,6390,7
6395,6249,5
6396,3547,9
6397,302,3
6398,273,3
6399,8483,0
6400,7677,6
6401,7162,5
6402,1974,6
6403,4474,0
6404,5469,5
6405,7051,3
6406,3510,4
6407,6787,5
6408,4665,3
6409,717,8
6410,150,8
6411,3364,4
6412,6193,9
6413,954,4
6414,6486,8
6415,4389,8
6416,6149,7
6417,3521,8
6418,595,4
6419,5849,5
6420,6592,5
6421,522,0
6422,5117,7
6423,6078,2
6424,7159,6
6425,3645,1
6426,3163,9
6427,6876,7
6428,9018,8
6429,6473,9
6430,8494,1
6431,1190,1
6432,4559,3
6433,1437,1
6434,7757,6
6435,2234,7
6436,3913,7
6437,4420,5
6438,1355,5
6439,51,8
6440,7790,8
6441,3786,7
6442,7213,6
6443,6126,3
6444,4952,9
6445,5014,7
6446,7951,2
6447,5105,7
6448,1053,3
6449,5562,4
6450,5170,9
6451,5254,9
6452,8449,1
6453,7337,6
6454,741,7
6455,8007,0
6456,5922,7
6457,926,8
6458,1617,0
6459,5553,5
6460,6386,5
6461,5316,4
6462,3219,0
6463,3797,6
6464,8390,1
6465,6178,5
6466,6050,2
6467,2554,4
6468,7592,9
6469,9296,8
6470,7552,4
6471,3087,0
6472,5591,5
6473,3006,5
6474,4207,1
6475,9109,3
6476,2361,2
6477,7189,0
6478,4726,0
6479,3451,5
6480,6510,4
6481,8495,1
6482,3427,6
6483,2608,4
6484,3819,3
6485,8386,3
6486,676,3
6487,9050,5
6488,1789,0
6489,2131,7
6490,2685,2
6491,2503,8
6492,3077,1
6493,7045,3
6494,9333,0
6495,2465,9
6496,7186,2
6497,1997,9
6498,4163,2
6499,6185,5
6500,5126,0
6501,5755,4
6502,6210,4
6503,9846,8
6504,5688,8
6505,3277,7
6506,9491,8
6507,4271,1
6508,8819,0
6509,2872,1
6510,2415,6
6511,8057,9
6512,9469,0
6513,102,6
6514,3157,9
6515,3965,0
6516,8080,4
6517,3379,5
6518,3394,1
6519,2695,2
6520,1700,5
6521,4684,1
6522,5690,7
6523,4315,6
6524,6985,0
6525,908,8
6526,336,3
6527,1592,4
6528,171,9
6529,1988,5
6530,5191,3
6531,4391,3
6532,9533,0
6533,414,1
6534,3178,5
6535,8391,1
6536,7718,0
6537,6483,6
6538,2744,9
6539,7583,1
6540,765,2
6541,6503,6
6542,7743,3
6543,9257,5
6544,6616,4
6545,423,0
6546,5608,9
6547,5111,6
6548,9594,9
6549,8169,3
6550,8909,0
6551,575,6
6552,7823,7
6553,7111,5
6554,5423,6
6555,1067,0
6556,7346,5
6557,763,0
6558,9059,2
6559,8066,9
6560,6148,4
6561,685,6
6562,5242,0
6563,5435,7
6564,2737,8
6565,1475,9
6566,5003,4
6567,3871,8
6568,8313,6
6569,5647,5
6570,4820,3
6571,6383,3
6572,3432,5
6573,7467,6
6574,8759,7
6575,3441,0
6576,1918,2
6577,1245,6
6578,1987,9
6579,1588,5
6580,5903,4
6581,9323,1
6582,4928,9
6583,1546,4
6584,3467,0
6585,5733,3
6586,7287,5
6587,5476,6
6588,6157,0
6589,4978,1
6590,3336,0
6591,8673,9
6592,3183,3
6593,8561,8
6594,1580,6
6595,3898,1
6596,2393,1
6597,2806,2
6598,3285,1
6599,296,6
6600,6964,5
6601,4929,9
6602,1670,6
6603,9190,3
6604,9374,7
6605,6297,5
6606,5156,5
6607,2633,3
6608,9352,1
6609,1895,8
6610,8631,2
6611,8534,6
6612,9628,9
6613,8682,5
6614,2119,6
6615,3424,5
6616,4527,3
6617,1231,9
6618,413,6
6619,9085,9
6620,2766,4
6621,6913,3
6622,1482,8
6623,9283,9
6624,9904,0
6625,241,1
6626,8302,3
6627,7356,0
6628,6099,7
6629,6972,1
6630,3331,8
6631,8835,7
6632,4282,3
6633,8403,6
6634,5289,4
6635,4746,6
6636,6575,3
6637,468,7
6638,3195,5
6639,3600,4
6640,7384,3
6641,1990,4
6642,8021,1
6643,5473,5
6644,2548,0
6645,4882,6
6646,2358,7
6647,2100,2
6648,9624,2
6649,4132,4
6650,5223,0
6651,4640,2
6652,4460,9
6653,3835,3
6654,3858,8
6655,2398,8
6656,7970,3
6657,4529,4
6658,7475,3
6659,3016,4
6660,1006,1
6661,4415,0
6662,7545,5
6663,4699,5
6664,8685,7
6665,5256,0
6666,178,5
6667,7029,4
6668,7614,4
6669,1612,3
6670,1301,1
6671,1381,6
6672,6389,5
6673,6669,5
6674,2824,7
6675,8155,1
6676,9546,6
6677,1720,4
6678,1970,1
6679,8652,9
6680,4023,4
6681,220,7
6682,3555,6
6683,1237,0
6684,5167,2
6685,9872,0
6686,9813,1
6687,1733,3
6688,9668,4
6689,7953,1
6690,4942,5
6691,7513,0
6692,2843,1
6693,8102,3
6694,9847,0
6695,4082,6
6696,5739,2
6697,9759,5
6698,2533,8
6699,4870,8
6700,5724,5
6701,6550,1
6702,2364,6
6703,2112,1
6704,5304,7
6705,8861,4
6706,7580,8
6707,1566,7
6708,1828,7
6709,2795,3
6710,6007,6
6711,1896,9
6712,8564,1
6713,3281,2
6714,3981,5
6715,7934,8
6716,8304,1
6717,5524,0
6718,9929,8
6719,9957,0
6720,7955,9
6721,4213,4
6722,3000,5
6723,3535,5
6724,9066,1
6725,7430,2
6726,4312,5
6727,3386,2
6728,9840,4
6729,5137,9
6730,3971,0
6731,3102,0
6732,4883,2
6733,1907,1
6734,9227,1
6735,9505,3
6736,5523,6
6737,1129,3
6738,5174,6
6739,8326,3
6740,8353,7
6741,3450,9
6742,2202,9
6743,4018,9
6744,7727,6
6745,8310,3
6746,7978,4
6747,9313,7
6748,4496,8
6749,6231,8
6750,9638,2
6751,8471,0
6752,2515,2
6753,2091,0
6754,2462,1
6755,2176,1
6756,7266,2
6757,709,8
6758,655,2
6759,3577,9
6760,834,5
6761,3578,7
6762,7190,2
6763,1732,9
6764,9773,9
6765,7523,0
6766,3824,2
6767,2460,9
6768,5029,3
6769,9998,1
6770,456,3
6771,4210,3
6772,1091,8
6773,803,7
6774,7454,0
6775,9047,4
6776,5635,7
6777,1505,2
6778,4067,1
6779,6159,1
6780,3610,5
6781,2113,0
6782,8823,4
6783,4838,1
6784,4177,6
6785,1186,4
6786,7417,3
6787,2661,3
6788,1090,0
6789,1384,9
6790,5925,3
6791,8359,2
6792,8729,5
6793,1153,8
6794,9884,9
6795,6842,3
6796,4992,1
6797,6258,0
6798,1745,5
6799,2927,8
6800,7865,3
6801,5241,4
6802,4366,2
6803,1339,5
6804,4654,7
6805,2192,0
6806,371,7
6807,5517,1
6808,7267,5
6809,6143,9
6810,4475,1
6811,4510,0
6812,6172,1
6813,377,7
6814,9555,4
6815,2610,2
6816,1685,8
6817,406,0
6818,3541,2
6819,4383,4
6820,5597,3
6821,1898,0
6822,213,9
6823,9815,5
6824,136,9
6825,4541,2
6826,9758,6
6827,830,1
6828,702,4
6829,2524,3
6830,8096,3
6831,8995,9
6832,3337,7
6833,9184,7
6834,9382,9
6835,649,5
6836,8614,8
6837,1844,9
6838,9737,5
6839,7422,4
6840,3446,6
6841,6773,2
6842,7749,1
6843,2291,5
6844,4004,0
6845,8192,5
6846,2448,2
6847,9854,9
6848,5259,0
6849,3632,1
6850,259,9
6851,9359,6
6852,5931,4
6853,4005,5
6854,808,7
6855,1698,5
6856,9480,2
6857,240,1
6858,9782,2
6859,4525,0
6860,5494,9
6861,9087,3
6862,5798,0
6863,8806,3
6864,1830,3
6865,4913,1
6866,804,4
6867,3440,2
6868,5419,2
6869,6626,2
6870,76,9
6871,235,0
6872,7699,9
6873,1606,3
6874,9596,5
6875,4618,3
6876,7035,1
6877,4414,2
6878,8459,9
6879,4364,9
6880,7846,6
6881,8273,6
6882,9322,2
6883,4042,4
6884,2325,7
6885,3950,8
6886,4810,5
6887,3760,7
6888,4074,2
6889,5781,0
6890,3875,2
6891,9912,0
6892,3812,9
6893,4999,1
6894,261,1
6895,4968,0
6896,3900,3
6897,332,3
6898,6285,8
6899,6865,3
6900,8640,1
6901,9635,7
6902,1821,4
6903,985,8
6904,1578,6
6905,6283,3
6906,7758,7
6907,7680,3
6908,5472,1
6909,1459,8
6910,5475,0
6911,580,4
6912,3017,5
6913,800,7
6914,1154,6
6915,3530,6
6916,5397,9
6917,260,8
6918,5226,1
6919,7244,5
6920,37,1
6921,3119,4
6922,5275,2
6923,6350,0
6924,5207,8
6925,2770,7
6926,4675,4
6927,4638,6
6928,9394,5
6929,7844,9
6930,8319,7
6931,4554,4
6932,7606,6
6933,9473,0
6934,3728,2
6935,1823,0
6936,6364,3
6937,2357,1
6938,1545,1
6939,297,0
6940,6898,3
6941,5616,6
6942,5408,9
6943,7474,5
6944,9672,7
6945,1586,5
6946,3993,6
6947,1621,1
6948,6872,0
6949,3452,5
6950,8651,4
6951,2653,4
6952,2089,7
6953,6677,5
6954,176,3
6955,6266,7
6956,5888,4
6957,2791,7
6958,2572,6
6959,5752,3
6960,8236,5
6961,6900,3
6962,2976,0
6963,7308,4
6964,9276,7
6965,7139,0
6966,9070,2
6967,3795,7
6968,5363,7
6969,7707,8
6970,9035,4
6971,605,6
6972,1168,3
6973,3449,1
6974,1035,6
6975,1096,7
6976,4825,7
6977,3502,8
6978,7449,0
6979,9509,4
6980,8325,8
6981,6014,5
6982,1421,6
6983,5198,3
6984,1975,6
6985,4592,7
6986,4360,6
6987,4723,9
6988,7973,1
6989,5063,9
6990,3489,3
6991,1866,8
6992,8633,3
6993,4489,7
6994,5267,6
6995,3520,1
6996,9272,0
6997,5620,3
6998,9478,7
6999,2723,2
7000,7948,1
7001,7763,4
7002,7803,0
7003,7573,1
7004,8219,3
7005,8046,8
7006,2117,7
7007,2389,6
7008,9165,4
7009,3528,1
7010,5162,7
7011,5417,4
7012,5504,5
7013,6191,0
7014,7074,3
7015,2840,3
7016,7298,4
7017,7435,7
7018,9126,1
7019,9876,0
7020,9697,8
7021,4517,8
7022,5585,0
7023,1924,9
7024,1047,1
7025,6146,0
7026,1371,1
7027,1680,6
7028,346,4
7029,7938,2
7030,1405,1
7031,6255,6
7032,8809,8
7033,3841,9
7034,5671,3
7035,690,3
7036,313,0
7037,3633,3
7038,934,7
7039,3973,9
7040,1004,8
7041,7688,8
7042,5556,6
7043,2471,8
7044,9962,4
7045,463,4
7046,8886,4
7047,3360,4
7048,1197,0
7049,2889,7
7050,6218,9
7051,6772,0
7052,4103,8
7053,9428,7
7054,4412,7
7055,3048,0
7056,1213,8
7057,1225,6
7058,648,4
7059,8941,0
7060,7761,2
7061,5761,6
7062,5976,5
7063,3568,0
7064,9229,1
7065,4919,8
7066,4481,9
7067,9439,0
7068,7972,5
7069,2170,2
7070,9232,1
7071,2184,9
7072,461,6
7073,3615,6
7074,912,0
7075,9845,9
7076,8827,2
7077,6380,3
7078,727,3
7079,4194,0
7080,9818,0
7081,1814,9
7082,7277,4
7083,2962,8
7084,9217,9
7085,9340,1
7086,1693,4
7087,4109,5
7088,1702,9
7089,3884,3
7090,945,3
7091,4562,4
7092,180,0
7093,4944,8
7094,7702,4
7095,8619,5
7096,1880,1
7097,339,7
7098,2009,1
7099,2539,8
7100,363,1
7101,4342,3
7102,3259,3
7103,1370,9
7104,8056,1
7105,4719,9
7106,3322,2
7107,3438,9
7108,8373,8
7109,104,1
7110,3832,7
7111,8934,7
7112,6068,5
7113,5885,4
7114,514,5
7115,5579,9
7116,7255,3
7117,197,8
7118,2866,9
7119,4823,5
7120,3271,5
7121,3231,3
7122,888,0
7123,4327,1
7124,641,3
7125,1363,1
7126,1212,1
7127,6009,3
7128,2216,2
7129,3044,7
7130,1991,1
7131,8865,7
7132,1109,0
7133,9861,6
7134,5353,1
7135,2763,4
7136,9958,9
7137,1948,5
7138,5444,7
7139,3944,7
7140,4052,5
7141,6228,4
7142,3238,6
7143,4422,3
7144,4711,9
7145,4457,3
7146,1411,3
7147,4193,9
7148,1316,5
7149,1650,5
7150,8460,8
7151,6543,6
7152,9366,2
7153,7805,9
7154,6431,1
7155,6930,2
7156,7888,7
7157,4324,9
7158,6065,5
7159,1183,0
7160,2156,8
7161,733,9
7162,2254,8
7163,5224,0
7164,9371,8
7165,3234,3
7166,5548,8
7167,614,5
7168,8542,2
7169,340,2
7170,3295,9
7171,1357,9
7172,3925,1
7173,4662,6
7174,8480,2
7175,6848,9
7176,4763,0
7177,1526,4
7178,9970,2
7179,1659,8
7180,658,4
7181,1820,8
7182,8568,7
7183,1843,8
7184,4086,8
7185,9092,6
7186,3928,3
7187,9654,5
7188,8863,5
7189,9069,9
7190,7432,7
7191,9926,3
7192,2290,9
7193,8674,1
7194,1595,3
7195,8905,8
7196,8334,6
7197,344,8
7198,5379,4
7199,9843,1
7200,2810,9
7201,500,4
7202,4445,9
7203,3921,1
7204,6751,8
7205,1289,6
7206,7444,9
7207,4326,7
7208,9504,6
7209,1978,6
7210,675,0
